uri,check_full_titles_for_volume_info?,check_copyright_ocr_for_edition_info?,check_fm_and_marc_titles_for_differences? 
https://hdl.handle.net/2027/heb.09263.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09264.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09267.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09268.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.09269.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09272.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09273.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.09276.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09277.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09278.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09279.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09280.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09281.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09282.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09286.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09293.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.09299.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09300.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.09301.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09304.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09311.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09312.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09315.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09316.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.09317.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09318.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.09319.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09321.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09324.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09325.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09326.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09327.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09329,N,N,YES
https://hdl.handle.net/2027/heb.09329.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.09329.0002.001,N,N,YES
https://hdl.handle.net/2027/heb.09336.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.09338.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.09339.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09340.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.09341.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.09342.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.09343.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09344.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09345.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09346.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09347.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.09348.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09349.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09350.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09351,N,N,YES
https://hdl.handle.net/2027/heb.09351.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.09351.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.09353.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09354.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09356.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09358.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09405.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09412.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.09413.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09414.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09415.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09416.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09417.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.09420.0001.001,N,N,N
https://hdl.handle.net/2027/heb.09424.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30465.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30468.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30469.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30480.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30497.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30498.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30499.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30503.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30507.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30514.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30517.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30519,N,N,YES
https://hdl.handle.net/2027/heb.30519.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.30519.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.30521.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30523,N,N,YES
https://hdl.handle.net/2027/heb.30523.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.30523.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.30524.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30530.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30533.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30537.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.30542.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.30543.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30546.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30547.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30552.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30555.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30558.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30564.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30568.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30570.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30573.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30579.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30581.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30582.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30586.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30588.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30589.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30590.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30592.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30596.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30599.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30600.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.30601.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30608.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30609.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30611.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30613.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30614.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30618.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.30619.0001.001,YES,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.30621.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30624.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30625.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30628.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30633.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30634.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30635.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30636.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30647.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30652.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30653.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30654.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30655.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30656.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.30657.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30658.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30659.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30660.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30665.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30668.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30670.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30671.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30672.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30673.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30674.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30676.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30677.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30679.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30680.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30681.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30682.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30684.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30685.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30693.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30698.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30704.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30705.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30706.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30713.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30718.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30719.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30723.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30726.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30728.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30731.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30736.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30738.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30739.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30740.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30742.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30744.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30746.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30748.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.30749.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30751.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30754,N,N,YES
https://hdl.handle.net/2027/heb.30754.0001.001,YES,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.30754.0002.001,YES,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.30754.0003.001,YES,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.30755.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30759.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30760.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30762.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30764.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30766.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30771.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30774.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30783.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30784.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30785.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.30787.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30792.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.30799.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30804.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30806.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30807.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30809.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30811.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30812.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30820.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30822.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30829.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30831.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30833.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30834.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30837.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30841.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30842.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30844.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30845.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30846.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30856.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30858.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30859.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30860.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30878.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30884.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30885.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30886.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.30887.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30888.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30890.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30895.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30905.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30907.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30909.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30913.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30914.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30916.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30917.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30918.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30920.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30921.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30924.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30929.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30930,N,N,YES
https://hdl.handle.net/2027/heb.30930.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30930.0002.001,N,N,YES
https://hdl.handle.net/2027/heb.30937.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30938.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30939.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30942.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30948.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30949.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30952.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30954.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30956.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30958.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30961.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30964.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.30965.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30967.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30970.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30974.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30977.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30978.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30979.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30982.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30983.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30986.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30991.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30992.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30993.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30994.0001.001,N,N,N
https://hdl.handle.net/2027/heb.30995.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.30998.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31006.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31017.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31019.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31020.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31021.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31025.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31026.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31027.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31028.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31030.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31031.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31038.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31041.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31042.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31043.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31044.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31045.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31046.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31047.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31049.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31051.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31053.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31054.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31058.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31061.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31062.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31065.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31066.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31072.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31076.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31077.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31079.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31087.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31090.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31091.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31092.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31093.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31096.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31106.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31107.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31111.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31112.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31117.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31118.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31120.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31121.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31124.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31126.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31127.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31131.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31133.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31134.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31137.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31138.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31140.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31141.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31142.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31143.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31144.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31146.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31147.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31148.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31149.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31150.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31151.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31152.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31153.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31154.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31155.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31156.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31157.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31159.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31160.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31161.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.31169.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31170.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31171.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31172.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31173.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31177.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31178.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31181.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31183.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31231.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31233.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31237.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31240.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31242,N,N,YES
https://hdl.handle.net/2027/heb.31242.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.31242.0002.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.31242.0003.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.31242.0004.001,N,N,YES
https://hdl.handle.net/2027/heb.31248.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31251.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31252.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31253.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31274.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31275.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31276.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31277.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31278.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31279.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31281.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31282.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31286.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31288.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31289.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31290.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31291.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31292.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31293.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31294.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31296.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31297.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31298.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31305.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31308.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31310.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31316.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31317.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31319.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31320.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31321.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31322.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31324.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31325.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31332.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31333.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31334.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31335.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31336.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31337.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31338.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31342.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31343.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31344.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31345.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31346.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31349.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31350.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31351.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31352.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31354.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31355.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31357.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31358.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.31359.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31365.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31366.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31367.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.31368.0001.001,N,N,N
https://hdl.handle.net/2027/heb.31369.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.31371.0001.001,N,YES -- CHECK FIRST,N
